persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
GEGEGB_01018	0.0	1.0	True
GEGEGB_01022	0.0	1.0	True
GEGEGB_01026	0.0	1.0	True
GEGEGB_01027	0.0	1.0	True
GEGEGB_01029	0.0	1.0	True
GEGEGB_01030	0.0	1.0	True
GEGEGB_01031	0.0	1.0	True
GEGEGB_01035	0.0	1.0	True
GEGEGB_01039	0.0	1.0	True
GEGEGB_01040	0.0	1.0	True
GEGEGB_01041	0.0	1.0	True
GEGEGB_01042	0.0	1.0	True
GEGEGB_01043	0.0	1.0	True
GEGEGB_01045	0.0	1.0	True
GEGEGB_01046	0.0	1.0	True
GEGEGB_01047	0.0	1.0	True
GEGEGB_01051	0.0	1.0	True
GEGEGB_01052	0.0	1.0	True
GEGEGB_01056	0.0	1.0	True
GEGEGB_01057	0.0	1.0	True
GEGEGB_01058	0.0	1.0	True
GEGEGB_01060	0.0	1.0	True
GEGEGB_01062	0.0	1.0	True
GEGEGB_01063	0.0	1.0	True
GEGEGB_01064	0.0	1.0	True
GEGEGB_01066	0.0	1.0	True
GEGEGB_01067	0.0	1.0	True
GEGEGB_01069	0.0	1.0	True
GEGEGB_01072	0.0	1.0	True
GEGEGB_01090	0.0	1.0	True
GEGEGB_01092	0.0	1.0	True
GEGEGB_01093	0.0	1.0	True
GEGEGB_01094	0.0	1.0	True
GEGEGB_01096	0.0	1.0	True
GEGEGB_01099	0.0	1.0	True
GEGEGB_01100	0.0	1.0	True
GEGEGB_01101	0.0	1.0	True
GEGEGB_01105	0.0	1.0	True
GEGEGB_01106	0.0	1.0	True
GEGEGB_01107	0.0	1.0	True
GEGEGB_01108	1.0	2.0	False
GEGEGB_01109	0.0	1.0	True
GEGEGB_01111	0.0	1.0	True
GEGEGB_01112	0.0	1.0	True
GEGEGB_01113	0.0	1.0	True
GEGEGB_01114	0.0	1.0	True
GEGEGB_01115	0.0	1.0	True
GEGEGB_01118	0.0	1.0	True
GEGEGB_01120	0.0	1.0	True
GEGEGB_01121	0.0	1.0	True
GEGEGB_01123	0.0	1.0	True
GEGEGB_01124	0.0	1.0	True
GEGEGB_01125	0.0	1.0	True
GEGEGB_01126	0.0	1.0	True
GEGEGB_01128	0.0	1.0	True
GEGEGB_01129	0.0	1.0	True
GEGEGB_01131	0.0	1.0	True
GEGEGB_01133	0.0	1.0	True
GEGEGB_01135	0.0	1.0	True
GEGEGB_01136	0.0	1.0	True
GEGEGB_01137	0.0	1.0	True
GEGEGB_01138	0.0	1.0	True
GEGEGB_01139	0.0	1.0	True
GEGEGB_01141	0.0	1.0	True
GEGEGB_01144	0.0	1.0	True
GEGEGB_01145	0.0	1.0	True
GEGEGB_01146	0.0	1.0	True
GEGEGB_01148	0.0	1.0	True
GEGEGB_01153	0.0	1.0	True
GEGEGB_01156	0.0	1.0	True
GEGEGB_01157	0.0	1.0	True
GEGEGB_01158	0.0	1.0	True
GEGEGB_01160	0.0	1.0	True
GEGEGB_01164	0.0	1.0	True
GEGEGB_01165	0.0	1.0	True
GEGEGB_01167	0.0	1.0	True
GEGEGB_01168	0.0	1.0	True
GEGEGB_01169	0.0	1.0	True
GEGEGB_01171	0.0	1.0	True
GEGEGB_01172	0.0	1.077	True
GEGEGB_01174	0.0	1.0	True
GEGEGB_01175	0.0	1.0	True
GEGEGB_01176	0.0	1.0	True
GEGEGB_01180	0.0	1.0	True
GEGEGB_01187	0.0	1.0	True
GEGEGB_01195	0.0	1.0	True
GEGEGB_01196	0.0	1.0	True
GEGEGB_01198	0.0	1.0	True
GEGEGB_01199	0.0	1.0	True
GEGEGB_01201	0.0	1.0	True
GEGEGB_01202	0.0	1.0	True
GEGEGB_01203	0.0	1.0	True
GEGEGB_01205	0.0	1.0	True
GEGEGB_01206	0.0	1.0	True
GEGEGB_01209	0.0	1.0	True
GEGEGB_01211	0.0	1.0	True
GEGEGB_01215	0.0	1.0	True
GEGEGB_01216	0.0	1.0	True
GEGEGB_01217	0.0	1.0	True
GEGEGB_01220	0.0	1.0	True
GEGEGB_01223	0.0	1.0	True
GEGEGB_01224	0.0	1.0	True
GEGEGB_01225	0.0	1.0	True
GEGEGB_01228	0.0	1.0	True
GEGEGB_01230	0.0	1.0	True
GEGEGB_01235	0.0	1.0	True
GEGEGB_01237	0.0	1.0	True
GEGEGB_01240	0.231	1.231	False
GEGEGB_01241	0.0	1.0	True
GEGEGB_01242	0.0	1.0	True
GEGEGB_01245	0.0	1.0	True
GEGEGB_01246	0.0	1.0	True
GEGEGB_01248	0.0	1.0	True
GEGEGB_01252	0.0	1.0	True
GEGEGB_01253	0.0	1.0	True
GEGEGB_01257	0.0	1.077	True
GEGEGB_01259	0.0	1.0	True
GEGEGB_01261	0.0	1.0	True
GEGEGB_01262	0.0	1.0	True
GEGEGB_01263	0.0	1.0	True
GEGEGB_01264	0.0	1.0	True
GEGEGB_01265	0.0	1.0	True
GEGEGB_01266	0.0	1.0	True
GEGEGB_01267	0.0	1.0	True
GEGEGB_01273	0.0	1.0	True
GEGEGB_01277	0.0	1.0	True
GEGEGB_01278	0.0	1.0	True
GEGEGB_01279	0.0	1.0	True
GEGEGB_01281	0.0	1.0	True
GEGEGB_01282	0.0	1.0	True
GEGEGB_01283	0.0	1.0	True
GEGEGB_01287	0.0	1.0	True
GEGEGB_01288	0.0	1.0	True
GEGEGB_01289	0.0	1.0	True
GEGEGB_01290	0.0	1.0	True
GEGEGB_01291	0.0	1.0	True
GEGEGB_01292	0.0	1.0	True
GEGEGB_01294	0.0	1.0	True
GEGEGB_01297	0.0	1.0	True
GEGEGB_01298	0.0	1.0	True
GEGEGB_01301	0.0	1.0	True
GEGEGB_01302	0.0	1.0	True
GEGEGB_01304	0.0	1.0	True
GEGEGB_01305	0.0	1.0	True
GEGEGB_01310	0.0	1.0	True
GEGEGB_01314	0.0	1.0	True
GEGEGB_01318	0.0	1.0	True
GEGEGB_01319	0.0	1.0	True
GEGEGB_01322	0.583	1.75	False
GEGEGB_01324	0.0	1.0	True
GEGEGB_01330	0.0	1.0	True
GEGEGB_01332	0.0	1.0	True
GEGEGB_01333	0.0	1.0	True
GEGEGB_01334	0.0	1.0	True
GEGEGB_01335	0.0	1.0	True
GEGEGB_01336	0.0	1.0	True
GEGEGB_01337	0.0	1.077	True
GEGEGB_01338	0.0	1.0	True
GEGEGB_01340	0.0	1.0	True
GEGEGB_01342	0.0	1.0	True
GEGEGB_01343	0.0	1.0	True
GEGEGB_01344	0.0	1.0	True
GEGEGB_01345	0.0	1.0	True
GEGEGB_01348	0.0	1.0	True
GEGEGB_01349	0.0	1.0	True
GEGEGB_01353	0.0	1.0	True
GEGEGB_01354	0.0	1.0	True
GEGEGB_01357	0.0	1.0	True
GEGEGB_01358	0.0	1.0	True
GEGEGB_01362	0.0	1.0	True
GEGEGB_01364	0.0	1.0	True
GEGEGB_01367	0.0	1.0	True
GEGEGB_01368	0.0	1.0	True
GEGEGB_01369	0.0	1.0	True
GEGEGB_01372	0.0	1.0	True
GEGEGB_01373	0.0	1.0	True
GEGEGB_01374	0.0	1.0	True
GEGEGB_01376	0.0	1.0	True
GEGEGB_01377	0.0	1.0	True
GEGEGB_01379	0.0	1.0	True
GEGEGB_01380	0.0	1.0	True
GEGEGB_01381	0.0	1.0	True
GEGEGB_01382	0.0	1.0	True
GEGEGB_01383	0.0	1.0	True
GEGEGB_01384	0.0	1.0	True
GEGEGB_01385	0.0	1.0	True
GEGEGB_01386	0.0	1.0	True
GEGEGB_01387	0.0	1.0	True
GEGEGB_01388	0.0	1.0	True
GEGEGB_01390	0.0	1.0	True
GEGEGB_01391	0.0	1.0	True
GEGEGB_01392	0.0	1.0	True
GEGEGB_01393	0.0	1.0	True
GEGEGB_01394	0.0	1.0	True
GEGEGB_01396	0.0	1.0	True
GEGEGB_01397	0.0	1.0	True
GEGEGB_01402	0.0	1.0	True
GEGEGB_01403	0.0	1.0	True
GEGEGB_01404	0.0	1.0	True
GEGEGB_01406	0.0	1.0	True
GEGEGB_01407	0.0	1.0	True
GEGEGB_01408	0.0	1.0	True
GEGEGB_01409	0.0	1.0	True
GEGEGB_01410	0.0	1.0	True
GEGEGB_01411	0.0	1.0	True
GEGEGB_01413	0.0	1.0	True
GEGEGB_01414	0.0	1.0	True
GEGEGB_01415	1.0	2.0	False
GEGEGB_01422	0.0	1.0	True
GEGEGB_01423	0.0	1.0	True
GEGEGB_01474	0.0	1.0	True
GEGEGB_01475	0.0	1.0	True
GEGEGB_01476	0.0	1.0	True
GEGEGB_01477	0.0	1.0	True
GEGEGB_01478	0.0	1.0	True
GEGEGB_01479	0.0	1.0	True
GEGEGB_01480	0.0	1.0	True
GEGEGB_01485	0.0	1.0	True
GEGEGB_01490	0.0	1.0	True
GEGEGB_01491	0.0	1.0	True
GEGEGB_01492	0.0	1.0	True
GEGEGB_01493	0.0	1.0	True
GEGEGB_01496	1.0	2.0	False
GEGEGB_01502	0.0	1.0	True
GEGEGB_01505	0.0	1.0	True
GEGEGB_01506	0.0	1.154	True
GEGEGB_01509	0.0	1.0	True
GEGEGB_01510	0.0	1.0	True
GEGEGB_01511	0.0	1.077	True
GEGEGB_01513	1.0	2.923	False
GEGEGB_01517	0.0	1.0	True
GEGEGB_01519	0.0	1.0	True
GEGEGB_01520	0.0	1.0	True
GEGEGB_01521	0.0	1.0	True
GEGEGB_01522	0.0	1.0	True
GEGEGB_01523	0.0	1.0	True
GEGEGB_01524	0.0	1.0	True
GEGEGB_01529	0.0	1.077	True
GEGEGB_01535	0.0	1.0	True
GEGEGB_01537	0.0	1.0	True
GEGEGB_01538	0.0	1.0	True
GEGEGB_01542	0.0	1.0	True
GEGEGB_01543	0.0	1.0	True
GEGEGB_01544	0.0	1.0	True
GEGEGB_01561	0.0	1.0	True
GEGEGB_01564	0.0	1.0	True
GEGEGB_01565	0.0	1.0	True
GEGEGB_01566	0.0	1.0	True
GEGEGB_01567	0.0	1.0	True
GEGEGB_01568	0.0	1.0	True
GEGEGB_01575	1.0	2.0	False
GEGEGB_01577	0.0	1.0	True
GEGEGB_01580	0.0	1.0	True
GEGEGB_01581	0.0	1.0	True
GEGEGB_01582	0.0	1.0	True
GEGEGB_01584	0.0	1.0	True
GEGEGB_01587	0.0	1.0	True
GEGEGB_01590	0.0	1.0	True
GEGEGB_01595	0.0	1.0	True
GEGEGB_01598	0.0	1.0	True
GEGEGB_01600	0.0	1.0	True
GEGEGB_01606	0.0	1.0	True
GEGEGB_01608	0.0	1.0	True
GEGEGB_01609	0.0	1.0	True
GEGEGB_01611	0.0	1.0	True
GEGEGB_01612	0.0	1.0	True
GEGEGB_01613	0.0	1.0	True
GEGEGB_01617	0.0	1.0	True
GEGEGB_01621	0.0	1.077	True
GEGEGB_01624	0.0	1.0	True
GEGEGB_01626	0.0	1.0	True
GEGEGB_01627	0.0	1.0	True
GEGEGB_01631	0.0	1.0	True
GEGEGB_01633	0.0	1.0	True
GEGEGB_01634	0.0	1.0	True
GEGEGB_01636	0.0	1.0	True
GEGEGB_01639	0.0	1.0	True
GEGEGB_01640	0.0	1.0	True
GEGEGB_01641	0.0	1.0	True
GEGEGB_01642	0.0	1.0	True
GEGEGB_01647	0.0	1.0	True
GEGEGB_01648	0.0	1.0	True
GEGEGB_01650	0.0	1.0	True
GEGEGB_01657	0.0	1.0	True
GEGEGB_01660	0.0	1.0	True
GEGEGB_01661	0.0	1.0	True
GEGEGB_01662	0.0	1.0	True
GEGEGB_01664	0.0	1.0	True
GEGEGB_01671	0.0	1.0	True
GEGEGB_01672	0.0	1.0	True
GEGEGB_01673	0.0	1.0	True
GEGEGB_01678	0.0	1.0	True
GEGEGB_01684	0.0	1.0	True
GEGEGB_01686	0.0	1.0	True
GEGEGB_01687	0.0	1.0	True
GEGEGB_01688	0.0	1.0	True
GEGEGB_01690	0.0	1.0	True
GEGEGB_01691	0.0	1.0	True
GEGEGB_01694	0.0	1.0	True
GEGEGB_01699	0.0	1.0	True
GEGEGB_01700	0.0	1.0	True
GEGEGB_01704	0.0	1.0	True
GEGEGB_01708	0.0	1.0	True
GEGEGB_01709	0.0	1.0	True
GEGEGB_01711	0.0	1.0	True
GEGEGB_01712	0.0	1.0	True
GEGEGB_01713	0.0	1.0	True
GEGEGB_01714	0.0	1.0	True
GEGEGB_01715	0.0	1.0	True
GEGEGB_01716	0.0	1.0	True
GEGEGB_01719	0.0	1.0	True
GEGEGB_01720	0.0	1.0	True
GEGEGB_01722	0.0	1.0	True
GEGEGB_01723	0.0	1.0	True
GEGEGB_01725	0.0	1.0	True
GEGEGB_01727	0.0	1.0	True
GEGEGB_01728	0.0	1.077	True
GEGEGB_01729	0.0	1.0	True
GEGEGB_01730	0.0	1.0	True
GEGEGB_01732	0.0	1.0	True
GEGEGB_01733	0.0	1.0	True
GEGEGB_01734	0.0	1.0	True
GEGEGB_01735	0.0	1.0	True
GEGEGB_01737	0.0	1.0	True
GEGEGB_01738	0.0	1.0	True
GEGEGB_01740	0.0	1.0	True
GEGEGB_01741	0.0	1.0	True
GEGEGB_01742	0.0	1.0	True
GEGEGB_01743	0.0	1.0	True
