"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_000007545.1_ASM754v1_genomic","GCF_000020745.1_ASM2074v1_genomic","GCF_000020885.1_ASM2088v1_genomic","GCF_000020925.1_ASM2092v1_genomic","GCF_000022165.1_ASM2216v1_genomic","GCF_000170215.1_ASM17021v1_genomic","GCF_000170255.1_ASM17025v1_genomic","GCF_000171255.1_ASM17125v1_genomic","GCF_000171275.1_ASM17127v1_genomic","GCF_000171315.1_ASM17131v1_genomic","GCF_000171415.1_ASM17141v1_genomic","GCF_000171515.1_ASM17151v1_genomic","GCF_000171535.2_ASM17153v2_genomic"
"clcB","","voltage-gated ClC-type chloride channel ClcB","13","13","1","52","3020","","","","1253","1253","1253","GEGEGB_01489","LNHIMF_01543","BEJGEH_01596","HFCAGB_01790","AJBGEP_01570","ODDLKH_01970","OEKLIE_00822","ALJMDI_03303","PAPNPA_03829","BENMGJ_03379","IKCLMC_04683","PKJKAM_04701","ONMMKP_00561"
"oppF","","murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppF","13","13","1","52","6226","","","","1004","1004","1004","GEGEGB_01751","LNHIMF_01814","BEJGEH_01323","HFCAGB_01534","AJBGEP_01836","ODDLKH_02234","OEKLIE_00673","ALJMDI_03573","PAPNPA_04106","BENMGJ_03645","IKCLMC_04424","PKJKAM_04434","ONMMKP_00293"
"hslU","","HslU--HslV peptidase ATPase subunit","13","13","1","52","8046","","","","1331","1331","1331","GEGEGB_03722","LNHIMF_04145","BEJGEH_04155","HFCAGB_04344","AJBGEP_04303","ODDLKH_04551","OEKLIE_03295","ALJMDI_01004","PAPNPA_01345","BENMGJ_00954","IKCLMC_00737","PKJKAM_01392","ONMMKP_02694"
"robA","","MDR efflux pump AcrAB transcriptional activator RobA","13","13","1","52","623","","","","869","869","869","GEGEGB_04883","LNHIMF_04649","BEJGEH_04688","HFCAGB_04821","AJBGEP_04803","ODDLKH_00462","OEKLIE_04572","ALJMDI_04010","PAPNPA_03477","BENMGJ_00742","IKCLMC_03223","PKJKAM_02120","ONMMKP_02195"
"group_6226","osmY","molecular chaperone OsmY","13","13","1","52","651","","","","617","617","617","GEGEGB_04862","LNHIMF_04628","BEJGEH_04663","HFCAGB_04800","AJBGEP_04778","ODDLKH_00437","OEKLIE_04547","ALJMDI_03985","PAPNPA_03452","BENMGJ_00767","IKCLMC_03248","PKJKAM_02145","ONMMKP_02220"
"atpG","","F0F1 ATP synthase subunit gamma","13","13","1","52","7819","","","","863","863","863","GEGEGB_03858","LNHIMF_03917","BEJGEH_03919","HFCAGB_04117","AJBGEP_04073","ODDLKH_04322","OEKLIE_00440","ALJMDI_02186","PAPNPA_00112","BENMGJ_00004","IKCLMC_02520","PKJKAM_01616","ONMMKP_02917"
"tcyP","","cystine/sulfocysteine:cation symporter","13","13","1","52","3290","","","","1391","1391","1391","GEGEGB_01274","LNHIMF_01370","BEJGEH_01767","HFCAGB_01965","AJBGEP_01398","ODDLKH_01797","OEKLIE_02929","ALJMDI_03128","PAPNPA_01226","BENMGJ_00904","IKCLMC_04856","PKJKAM_00898","ONMMKP_00812"
"dnaX","","DNA polymerase III subunit gamma/tau","13","13","1","52","2292","","","","1928","1928","1928","GEGEGB_02506","LNHIMF_00509","BEJGEH_00496","HFCAGB_00509","AJBGEP_00504","ODDLKH_00972","OEKLIE_04102","ALJMDI_00608","PAPNPA_02507","BENMGJ_04145","IKCLMC_02247","PKJKAM_03257","ONMMKP_01673"
"glnQ","","glutamine ABC transporter ATP-binding protein GlnQ","13","13","1","52","4906","","","","722","722","722","GEGEGB_02173","LNHIMF_00957","BEJGEH_00828","HFCAGB_00908","AJBGEP_00854","ODDLKH_01320","OEKLIE_02828","ALJMDI_01168","PAPNPA_03316","BENMGJ_04494","IKCLMC_01428","PKJKAM_01068","ONMMKP_01287"
"leuO","","transcriptional regulator LeuO","13","13","1","52","472","","","","944","944","944","GEGEGB_00126","LNHIMF_00119","BEJGEH_00123","HFCAGB_00118","AJBGEP_00121","ODDLKH_00595","OEKLIE_04707","ALJMDI_04144","PAPNPA_03608","BENMGJ_01594","IKCLMC_03089","PKJKAM_01986","ONMMKP_02063"
"argT","","lysine/arginine/ornithine ABC transporter substrate-binding protein ArgT","13","13","1","52","2565","","","","782","782","782","GEGEGB_00551","LNHIMF_02492","BEJGEH_02380","HFCAGB_02618","AJBGEP_02526","ODDLKH_02861","OEKLIE_02010","ALJMDI_02096","PAPNPA_04483","BENMGJ_02722","IKCLMC_01642","PKJKAM_02915","ONMMKP_04490"
"hpaA","","4-hydroxyphenylacetate catabolism regulatory protein HpaA","13","13","1","52","5481","","","","896","896","896","GEGEGB_01917","LNHIMF_01140","BEJGEH_01011","HFCAGB_01155","AJBGEP_01105","ODDLKH_01511","OEKLIE_01547","ALJMDI_00382","PAPNPA_00949","BENMGJ_01330","IKCLMC_00603","PKJKAM_00641","ONMMKP_01033"
"yjbB","","Uncharacterized protein YjbB","13","13","1","52","7060","","","","1631","1631","1631","GEGEGB_04352","LNHIMF_04236","BEJGEH_04253","HFCAGB_04447","AJBGEP_04402","ODDLKH_00048","OEKLIE_03344","ALJMDI_03655","PAPNPA_02711","BENMGJ_01366","IKCLMC_00996","PKJKAM_01329","ONMMKP_02599"
"waaA","","lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase","13","13","1","52","7591","","","","1277","1277","1277","GEGEGB_04013","LNHIMF_03766","BEJGEH_03770","HFCAGB_03974","AJBGEP_03921","ODDLKH_04179","OEKLIE_00972","ALJMDI_02334","PAPNPA_01808","BENMGJ_03088","IKCLMC_02658","PKJKAM_03636","ONMMKP_03112"
"bamC","","outer membrane protein assembly factor BamC","13","13","1","52","2409","","","","1034","1034","1034","GEGEGB_00405","LNHIMF_02626","BEJGEH_02518","HFCAGB_02763","AJBGEP_02666","ODDLKH_02999","OEKLIE_03134","ALJMDI_01671","PAPNPA_02086","BENMGJ_01737","IKCLMC_01292","PKJKAM_02778","ONMMKP_04353"
"DMT family transporter","","DMT family transporter","13","13","1","52","7405","","","","968","971","970","GEGEGB_04198","LNHIMF_03593","BEJGEH_03587","HFCAGB_03790","AJBGEP_03739","ODDLKH_03998","OEKLIE_03922","ALJMDI_02512","PAPNPA_01633","BENMGJ_02908","IKCLMC_02840","PKJKAM_03818","ONMMKP_03296"
"mscM","","miniconductance mechanosensitive channel MscM","13","13","1","52","217","","","","3326","3326","3326","GEGEGB_04643","LNHIMF_04444","BEJGEH_04423","HFCAGB_04582","AJBGEP_04558","ODDLKH_00218","OEKLIE_00537","ALJMDI_03794","PAPNPA_02878","BENMGJ_00391","IKCLMC_01155","PKJKAM_01173","ONMMKP_02442"
"dsdC","","DNA-binding transcriptional regulator DsdC","13","13","1","52","7709","","","","923","923","923","GEGEGB_03925","LNHIMF_03855","BEJGEH_03857","HFCAGB_04053","AJBGEP_04002","ODDLKH_04259","OEKLIE_02651","ALJMDI_02248","PAPNPA_01051","BENMGJ_03169","IKCLMC_02588","PKJKAM_03559","ONMMKP_03036"
"group_6240","araC","AraC family transcriptional regulator","13","13","1","52","6917","","","","875","875","875","GEGEGB_04460","LNHIMF_04402","BEJGEH_04382","HFCAGB_04554","AJBGEP_04527","ODDLKH_00175","OEKLIE_03469","ALJMDI_03762","PAPNPA_02836","BENMGJ_01492","IKCLMC_01123","PKJKAM_01203","ONMMKP_02472"
"narK","","nitrate transporter NarK","13","13","1","52","6246","","","","1397","1397","1397","GEGEGB_01772","LNHIMF_01835","BEJGEH_01302","HFCAGB_01513","AJBGEP_01857","ODDLKH_02255","OEKLIE_01860","ALJMDI_03593","PAPNPA_00572","BENMGJ_03665","IKCLMC_04403","PKJKAM_04413","ONMMKP_00272"
"hybO","","hydrogenase 2 small subunit","13","13","1","52","3913","","","","1118","1118","1118","GEGEGB_03227","LNHIMF_03200","BEJGEH_03166","HFCAGB_03379","AJBGEP_03327","ODDLKH_03585","OEKLIE_04446","ALJMDI_02924","PAPNPA_02266","BENMGJ_01869","IKCLMC_03706","PKJKAM_01923","ONMMKP_03689"
"hydN","","electron transport protein HydN","13","13","1","52","4290","","","","545","545","545","GEGEGB_02891","LNHIMF_02882","BEJGEH_02834","HFCAGB_03052","AJBGEP_03008","ODDLKH_03268","OEKLIE_01099","ALJMDI_02617","PAPNPA_02941","BENMGJ_02071","IKCLMC_04024","PKJKAM_02537","ONMMKP_04030"
"cytR","","DNA-binding transcriptional regulator CytR","13","13","1","52","8049","","","","1025","1025","1025","GEGEGB_03719","LNHIMF_04148","BEJGEH_04158","HFCAGB_04347","AJBGEP_04306","ODDLKH_04554","OEKLIE_03298","ALJMDI_01007","PAPNPA_01348","BENMGJ_00951","IKCLMC_00740","PKJKAM_01389","ONMMKP_02691"
"group_6245","Oxidoreductase","Oxidoreductase","13","13","1","52","1349","","","","761","761","761","GEGEGB_00732","LNHIMF_02320","BEJGEH_02206","HFCAGB_02439","AJBGEP_02338","ODDLKH_02673","OEKLIE_03804","ALJMDI_01933","PAPNPA_04309","BENMGJ_02537","IKCLMC_01819","PKJKAM_03959","ONMMKP_04668"
"Pyridoxal phosphate homeostasis protein","","Pyridoxal phosphate homeostasis protein","13","13","1","52","3984","","","","704","704","704","GEGEGB_03172","LNHIMF_03145","BEJGEH_03114","HFCAGB_03327","AJBGEP_03274","ODDLKH_03534","OEKLIE_04498","ALJMDI_02869","PAPNPA_00149","BENMGJ_02357","IKCLMC_03757","PKJKAM_00290","ONMMKP_03756"
"ygiQ","","YgiQ family radical SAM protein","13","13","1","52","3893","","","","2171","2171","2171","GEGEGB_03247","LNHIMF_03218","BEJGEH_03191","HFCAGB_03398","AJBGEP_03346","ODDLKH_03604","OEKLIE_04427","ALJMDI_02943","PAPNPA_02286","BENMGJ_01888","IKCLMC_03687","PKJKAM_01904","ONMMKP_03669"
"recQ","","ATP-dependent DNA helicase RecQ","13","13","1","52","7907","","","","1847","1847","1847","GEGEGB_03523","LNHIMF_04006","BEJGEH_04012","HFCAGB_04205","AJBGEP_04164","ODDLKH_04412","OEKLIE_01325","ALJMDI_00865","PAPNPA_00538","BENMGJ_00589","IKCLMC_00482","PKJKAM_01527","ONMMKP_02829"
"pflB","","formate C-acetyltransferase","13","13","1","52","5217","","","","2282","2282","2282","GEGEGB_02071","LNHIMF_01062","BEJGEH_00930","HFCAGB_01018","AJBGEP_00965","ODDLKH_01430","OEKLIE_00613","ALJMDI_01273","PAPNPA_03439","BENMGJ_04605","IKCLMC_01538","PKJKAM_00958","ONMMKP_01174"
"pheT","","phenylalanine--tRNA ligase subunit beta","13","13","1","52","3235","","","","2387","2387","2387","GEGEGB_01293","LNHIMF_01387","BEJGEH_01750","HFCAGB_01947","AJBGEP_01417","ODDLKH_01816","OEKLIE_00890","ALJMDI_03146","PAPNPA_00784","BENMGJ_03226","IKCLMC_04839","PKJKAM_00881","ONMMKP_00715"
"pheA","","bifunctional chorismate mutase/prephenate dehydratase","13","13","1","52","4492","","","","1160","1160","1160","GEGEGB_02762","LNHIMF_02757","BEJGEH_02688","HFCAGB_02900","AJBGEP_02867","ODDLKH_03129","OEKLIE_02497","ALJMDI_01508","PAPNPA_00273","BENMGJ_00532","IKCLMC_04142","PKJKAM_02641","ONMMKP_04219"
"lon","","endopeptidase La","13","13","1","52","2254","","","","2354","2354","2354","GEGEGB_02542","LNHIMF_00475","BEJGEH_00459","HFCAGB_00475","AJBGEP_00471","ODDLKH_00939","OEKLIE_04069","ALJMDI_00574","PAPNPA_02473","BENMGJ_04111","IKCLMC_02213","PKJKAM_03291","ONMMKP_01706"
"NAD-dependent epimerase/dehydratase domain-containing protein","","NAD-dependent epimerase/dehydratase domain-containing protein","13","13","1","52","4669","","","","1013","1013","1013","GEGEGB_02111","LNHIMF_01025","BEJGEH_00889","HFCAGB_00980","AJBGEP_00924","ODDLKH_01391","OEKLIE_02898","ALJMDI_01236","PAPNPA_03379","BENMGJ_04564","IKCLMC_01499","PKJKAM_00996","ONMMKP_01214"
"apaH","","bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH","13","13","1","52","501","","","","848","848","848","GEGEGB_00095","LNHIMF_00091","BEJGEH_00092","HFCAGB_00088","AJBGEP_00093","ODDLKH_00567","OEKLIE_04679","ALJMDI_04114","PAPNPA_03580","BENMGJ_01622","IKCLMC_03118","PKJKAM_02015","ONMMKP_02092"
"pdxK","","pyridoxine/pyridoxal/pyridoxamine kinase","13","13","1","52","2467","","","","866","866","866","GEGEGB_00459","LNHIMF_02575","BEJGEH_02463","HFCAGB_02709","AJBGEP_02610","ODDLKH_02945","OEKLIE_03078","ALJMDI_01722","PAPNPA_02034","BENMGJ_01684","IKCLMC_01345","PKJKAM_02830","ONMMKP_04406"
"rpoD","","RNA polymerase sigma factor RpoD","13","13","1","52","3835","","","","1982","1982","1982","GEGEGB_03294","LNHIMF_03264","BEJGEH_03238","HFCAGB_03442","AJBGEP_03390","ODDLKH_03648","OEKLIE_04383","ALJMDI_02987","PAPNPA_02330","BENMGJ_01932","IKCLMC_03642","PKJKAM_01860","ONMMKP_03625"
"fruK","","1-phosphofructokinase","13","13","1","52","1388","","","","938","938","938","GEGEGB_00694","LNHIMF_02355","BEJGEH_02242","HFCAGB_02475","AJBGEP_02373","ODDLKH_02708","OEKLIE_03839","ALJMDI_01967","PAPNPA_04345","BENMGJ_02571","IKCLMC_01785","PKJKAM_00055","ONMMKP_04631"
"N-acetyltransferase","","N-acetyltransferase","13","13","1","52","7496","","","","440","440","440","GEGEGB_04098","LNHIMF_03683","BEJGEH_03684","HFCAGB_03890","AJBGEP_03838","ODDLKH_04096","OEKLIE_04021","ALJMDI_02422","PAPNPA_01730","BENMGJ_03005","IKCLMC_02742","PKJKAM_03720","ONMMKP_03199"
"zapC","","cell division protein ZapC","13","13","1","52","5543","","","","542","542","542","GEGEGB_01971","LNHIMF_01093","BEJGEH_00964","HFCAGB_01108","AJBGEP_01058","ODDLKH_01464","OEKLIE_01774","ALJMDI_01361","PAPNPA_00902","BENMGJ_01283","IKCLMC_00556","PKJKAM_00070","ONMMKP_01081"
"trmJ","","tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ","13","13","1","52","4578","","","","731","731","731","GEGEGB_00337","LNHIMF_02685","BEJGEH_02580","HFCAGB_02828","AJBGEP_02725","ODDLKH_03057","OEKLIE_02320","ALJMDI_01606","PAPNPA_02164","BENMGJ_01795","IKCLMC_01232","PKJKAM_02716","ONMMKP_04291"
"group_6261","HTH araC/xylS-type domain-containing protein","HTH araC/xylS-type domain-containing protein","13","13","1","52","3900","","","","917","920","917","GEGEGB_03241","LNHIMF_03213","BEJGEH_03179","HFCAGB_03392","AJBGEP_03340","ODDLKH_03598","OEKLIE_04433","ALJMDI_02937","PAPNPA_02280","BENMGJ_01882","IKCLMC_03693","PKJKAM_01910","ONMMKP_03675"
"yihA","","ribosome biogenesis GTP-binding protein YihA/YsxC","13","13","1","52","7945","","","","632","632","632","GEGEGB_03820","LNHIMF_04051","BEJGEH_04057","HFCAGB_04250","AJBGEP_04209","ODDLKH_04457","OEKLIE_00242","ALJMDI_00910","PAPNPA_01247","BENMGJ_01045","IKCLMC_00642","PKJKAM_01482","ONMMKP_02784"
"narL","","two-component system response regulator NarL","13","13","1","52","6248","","","","650","650","650","GEGEGB_01774","LNHIMF_01837","BEJGEH_01300","HFCAGB_01511","AJBGEP_01859","ODDLKH_02257","OEKLIE_01862","ALJMDI_03595","PAPNPA_00574","BENMGJ_03667","IKCLMC_04401","PKJKAM_04411","ONMMKP_00270"
"hisQ","","Histidine/lysine/arginine/ornithine transport system permease protein HisQ","13","13","1","52","2567","","","","686","686","686","GEGEGB_00553","LNHIMF_02490","BEJGEH_02378","HFCAGB_02616","AJBGEP_02524","ODDLKH_02859","OEKLIE_02008","ALJMDI_02094","PAPNPA_04481","BENMGJ_02720","IKCLMC_01644","PKJKAM_02917","ONMMKP_04492"
"hlyD","","secretion protein HlyD","13","13","1","52","4922","","","","995","995","995","GEGEGB_02185","LNHIMF_00948","BEJGEH_00818","HFCAGB_00899","AJBGEP_00845","ODDLKH_01311","OEKLIE_02819","ALJMDI_01159","PAPNPA_03298","BENMGJ_04485","IKCLMC_01412","PKJKAM_01077","ONMMKP_01296"
"tmk","","dTMP kinase","13","13","1","52","6452","","","","641","641","641","GEGEGB_01821","LNHIMF_01242","BEJGEH_01894","HFCAGB_02098","AJBGEP_01201","ODDLKH_01607","OEKLIE_03055","ALJMDI_00484","PAPNPA_01092","BENMGJ_00777","IKCLMC_00846","PKJKAM_00549","ONMMKP_00937"
"yeiE","","DNA-binding transcriptional regulator YeiE","13","13","1","52","1384","","","","863","863","863","GEGEGB_00698","LNHIMF_02351","BEJGEH_02238","HFCAGB_02471","AJBGEP_02369","ODDLKH_02704","OEKLIE_03835","ALJMDI_01963","PAPNPA_04341","BENMGJ_02567","IKCLMC_01789","PKJKAM_03928","ONMMKP_04635"
"yebC","","YebC/PmpR family DNA-binding transcriptional regulator","13","13","1","52","5869","","","","740","740","740","GEGEGB_01046","LNHIMF_01975","BEJGEH_01166","HFCAGB_01316","AJBGEP_01998","ODDLKH_02393","OEKLIE_01037","ALJMDI_00260","PAPNPA_00453","BENMGJ_03805","IKCLMC_04251","PKJKAM_04263","ONMMKP_00130"
"ABC-type glycine betaine transport system substrate-binding domain-containing protein","","ABC-type glycine betaine transport system substrate-binding domain-containing protein","13","13","1","52","1342","","","","917","917","917","GEGEGB_00738","LNHIMF_02314","BEJGEH_02200","HFCAGB_02433","AJBGEP_02332","ODDLKH_02667","OEKLIE_03798","ALJMDI_01927","PAPNPA_04303","BENMGJ_02531","IKCLMC_01825","PKJKAM_03965","ONMMKP_04674"
"zapG","","Z-ring associated protein ZapG","13","13","1","52","3694","","","","398","398","398","GEGEGB_03440","LNHIMF_03399","BEJGEH_03376","HFCAGB_03580","AJBGEP_03529","ODDLKH_03790","OEKLIE_01252","ALJMDI_00142","PAPNPA_00465","BENMGJ_00233","IKCLMC_03502","PKJKAM_01679","ONMMKP_03492"
"surE","","5'/3'-nucleotidase SurE","13","13","1","52","4204","","","","761","761","761","GEGEGB_02971","LNHIMF_02964","BEJGEH_02925","HFCAGB_03137","AJBGEP_03093","ODDLKH_03353","OEKLIE_01974","ALJMDI_02700","PAPNPA_03028","BENMGJ_02157","IKCLMC_03939","PKJKAM_02449","ONMMKP_03943"
"cheB","","protein-glutamate methylesterase/protein glutamine deamidase","13","13","1","52","5851","","","","1049","1049","1049","GEGEGB_01026","LNHIMF_01995","BEJGEH_01147","HFCAGB_01297","AJBGEP_02017","ODDLKH_02413","OEKLIE_01056","ALJMDI_00280","PAPNPA_00434","BENMGJ_03825","IKCLMC_04231","PKJKAM_04244","ONMMKP_00110"
"lolB","","lipoprotein insertase outer membrane protein LolB","13","13","1","52","6260","","","","623","623","623","GEGEGB_01170","LNHIMF_01848","BEJGEH_01289","HFCAGB_01500","AJBGEP_01870","ODDLKH_02269","OEKLIE_01873","ALJMDI_03606","PAPNPA_00585","BENMGJ_03678","IKCLMC_04390","PKJKAM_04400","ONMMKP_00259"
"uvrA","","excinuclease ABC subunit UvrA","13","13","1","52","6981","","","","2825","2825","2825","GEGEGB_04396","LNHIMF_04340","BEJGEH_04317","HFCAGB_04493","AJBGEP_04466","ODDLKH_00114","OEKLIE_03408","ALJMDI_03701","PAPNPA_02775","BENMGJ_01431","IKCLMC_01062","PKJKAM_01264","ONMMKP_02535"
"eutG","","ethanolamine utilization ethanol dehydrogenase EutG","13","13","1","52","2438","","","","1187","1196","1187","GEGEGB_00434","LNHIMF_02598","BEJGEH_02489","HFCAGB_02735","AJBGEP_02636","ODDLKH_02971","OEKLIE_03104","ALJMDI_01699","PAPNPA_02058","BENMGJ_01709","IKCLMC_01320","PKJKAM_02806","ONMMKP_04381"
"hflC","","protease modulator HflC","13","13","1","52","202","","","","1004","1004","1004","GEGEGB_04659","LNHIMF_04460","BEJGEH_04440","HFCAGB_04599","AJBGEP_04575","ODDLKH_00235","OEKLIE_00197","ALJMDI_03811","PAPNPA_02894","BENMGJ_00376","IKCLMC_03447","PKJKAM_01156","ONMMKP_02425"
"gudP","","galactarate/glucarate/glycerate transporter GudP","13","13","1","52","4154","","","","1358","1358","1358","GEGEGB_03017","LNHIMF_03001","BEJGEH_02968","HFCAGB_03180","AJBGEP_03129","ODDLKH_03389","OEKLIE_01660","ALJMDI_02728","PAPNPA_03071","BENMGJ_02203","IKCLMC_03903","PKJKAM_02408","ONMMKP_03901"
"nsrR","","nitric oxide-sensing transcriptional repressor NsrR","13","13","1","52","196","","","","425","425","425","GEGEGB_04662","LNHIMF_04463","BEJGEH_04443","HFCAGB_04602","AJBGEP_04578","ODDLKH_00238","OEKLIE_00347","ALJMDI_03814","PAPNPA_02898","BENMGJ_00116","IKCLMC_03444","PKJKAM_01153","ONMMKP_02422"
"dtpA","","dipeptide/tripeptide permease DtpA","13","13","1","52","3113","","","","1505","1505","1505","GEGEGB_01400","LNHIMF_01505","BEJGEH_01633","HFCAGB_01827","AJBGEP_01535","ODDLKH_01935","OEKLIE_01007","ALJMDI_03265","PAPNPA_03792","BENMGJ_03344","IKCLMC_04721","PKJKAM_00191","ONMMKP_00596"
"wcaD","","colanic acid polymerase WcaD","13","13","1","52","1128","","","","371","1214","1149","GEGEGB_00807","LNHIMF_02259","BEJGEH_02133","HFCAGB_02376","AJBGEP_02276","ODDLKH_02610","OEKLIE_03741","ALJMDI_01861","PAPNPA_04233","BENMGJ_02474","IKCLMC_01889","PKJKAM_04042","ONMMKP_04737"
"tyrS","","tyrosine--tRNA ligase","13","13","1","52","3116","","","","1274","1274","1274","GEGEGB_01397","LNHIMF_01502","BEJGEH_01636","HFCAGB_01831","AJBGEP_01532","ODDLKH_01932","OEKLIE_01004","ALJMDI_03262","PAPNPA_03789","BENMGJ_03341","IKCLMC_04724","PKJKAM_00194","ONMMKP_00599"
"recD","","exodeoxyribonuclease V subunit alpha","13","13","1","52","4125","","","","1835","1835","1835","GEGEGB_03050","LNHIMF_03034","BEJGEH_03001","HFCAGB_03213","AJBGEP_03162","ODDLKH_03423","OEKLIE_01693","ALJMDI_02761","PAPNPA_03104","BENMGJ_02236","IKCLMC_03870","PKJKAM_02375","ONMMKP_03868"
"acrD","","multidrug efflux RND transporter permease AcrD","13","13","1","52","2419","","","","3113","3113","3113","GEGEGB_00414","LNHIMF_02617","BEJGEH_02508","HFCAGB_02754","AJBGEP_02657","ODDLKH_02990","OEKLIE_03125","ALJMDI_01680","PAPNPA_02077","BENMGJ_01728","IKCLMC_01301","PKJKAM_02787","ONMMKP_04362"
"hflD","","high frequency lysogenization protein HflD","13","13","1","52","6487","","","","641","641","641","GEGEGB_01786","LNHIMF_01275","BEJGEH_01861","HFCAGB_02065","AJBGEP_01236","ODDLKH_01640","OEKLIE_03020","ALJMDI_00517","PAPNPA_01125","BENMGJ_00811","IKCLMC_00879","PKJKAM_00516","ONMMKP_00904"
"sseA","","SPI-2 type III secretion system chaperone SseA","13","13","1","52","3172","","","","323","323","323","GEGEGB_01344","LNHIMF_01448","BEJGEH_01689","HFCAGB_01885","AJBGEP_01478","ODDLKH_01877","OEKLIE_00304","ALJMDI_03208","PAPNPA_00846","BENMGJ_03287","IKCLMC_04778","PKJKAM_00819","ONMMKP_00653"
"lsrC","","autoinducer 2 ABC transporter permease LsrC","13","13","1","52","8030","","","","1043","1043","1043","GEGEGB_03738","LNHIMF_04129","BEJGEH_04139","HFCAGB_04328","AJBGEP_04287","ODDLKH_04535","OEKLIE_03279","ALJMDI_00988","PAPNPA_01329","BENMGJ_00970","IKCLMC_00721","PKJKAM_01408","ONMMKP_02710"
"group_6286","thrS","threonine--tRNA ligase","13","13","1","52","3274","","","","1928","1928","1928","GEGEGB_01287","LNHIMF_01381","BEJGEH_01756","HFCAGB_01953","AJBGEP_01411","ODDLKH_01810","OEKLIE_02916","ALJMDI_03140","PAPNPA_01237","BENMGJ_00917","IKCLMC_04845","PKJKAM_00887","ONMMKP_00721"
"glnD","","bifunctional uridylyltransferase/uridylyl-removing protein GlnD","13","13","1","52","4762","","","","2672","2672","2672","GEGEGB_00228","LNHIMF_00222","BEJGEH_00236","HFCAGB_00226","AJBGEP_00226","ODDLKH_00699","OEKLIE_04812","ALJMDI_04248","PAPNPA_03726","BENMGJ_00210","IKCLMC_02984","PKJKAM_00693","ONMMKP_01950"
"carB","","carbamoyl-phosphate synthase large subunit","13","13","1","52","524","","","","3227","3227","3227","GEGEGB_00071","LNHIMF_00069","BEJGEH_00070","HFCAGB_00070","AJBGEP_00069","ODDLKH_00545","OEKLIE_04656","ALJMDI_04092","PAPNPA_03559","BENMGJ_01644","IKCLMC_03141","PKJKAM_02036","ONMMKP_02114"
"rstA","","two-component system response regulator RstA","13","13","1","52","3089","","","","731","731","731","GEGEGB_01421","LNHIMF_01528","BEJGEH_01611","HFCAGB_01806","AJBGEP_01555","ODDLKH_01955","OEKLIE_00807","ALJMDI_03288","PAPNPA_03814","BENMGJ_03364","IKCLMC_04699","PKJKAM_00171","ONMMKP_00576"
"nagC","","DNA-binding transcriptional regulator NagC","13","13","1","52","5068","","","","1220","1220","1220","GEGEGB_02313","LNHIMF_00822","BEJGEH_00695","HFCAGB_00777","AJBGEP_00707","ODDLKH_01176","OEKLIE_02076","ALJMDI_00779","PAPNPA_03175","BENMGJ_04350","IKCLMC_00449","PKJKAM_00343","ONMMKP_01474"
"hisB","","bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB","13","13","1","52","6598","","","","1067","1067","1067","GEGEGB_00848","LNHIMF_02217","BEJGEH_02095","HFCAGB_02337","AJBGEP_02238","ODDLKH_02572","OEKLIE_03703","ALJMDI_01822","PAPNPA_04192","BENMGJ_02436","IKCLMC_01930","PKJKAM_04083","ONMMKP_04766"
"otsA","","alpha,alpha-trehalose-phosphate synthase","13","13","1","52","5841","","","","1421","1421","1421","GEGEGB_01016","LNHIMF_02005","BEJGEH_01137","HFCAGB_01287","AJBGEP_02027","ODDLKH_02423","OEKLIE_01066","ALJMDI_00290","PAPNPA_00424","BENMGJ_03835","IKCLMC_04221","PKJKAM_04234","ONMMKP_00100"
