Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome Fragment,Order within Fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,GCF_000007545.1_ASM754v1_genomic,GCF_000020745.1_ASM2074v1_genomic,GCF_000020885.1_ASM2088v1_genomic,GCF_000020925.1_ASM2092v1_genomic,GCF_000022165.1_ASM2216v1_genomic,GCF_000170215.1_ASM17021v1_genomic,GCF_000170255.1_ASM17025v1_genomic,GCF_000171255.1_ASM17125v1_genomic,GCF_000171275.1_ASM17127v1_genomic,GCF_000171315.1_ASM17131v1_genomic,GCF_000171415.1_ASM17141v1_genomic,GCF_000171515.1_ASM17151v1_genomic,GCF_000171535.2_ASM17153v2_genomic
lptC,lptC,LPS export ABC transporter periplasmic protein LptC,13,13,1.0,1,3024,,,,576,576,576.0,GEGEGB_03408,LNHIMF_03367,BEJGEH_03344,HFCAGB_03548,AJBGEP_03498,ODDLKH_03759,OEKLIE_00778,ALJMDI_00173,PAPNPA_02437,BENMGJ_02036,IKCLMC_03533,PKJKAM_01710,ONMMKP_03522
dolP,dolP,division/outer membrane stress-associated lipid-binding lipoprotein,13,13,1.0,1,3023,,,,576,576,576.0,GEGEGB_03358,LNHIMF_03317,BEJGEH_03291,HFCAGB_03495,AJBGEP_03443,ODDLKH_03706,OEKLIE_04330,ALJMDI_03045,PAPNPA_02384,BENMGJ_01985,IKCLMC_03584,PKJKAM_01762,ONMMKP_03572
yceI,yceI,YceI family protein,13,13,1.0,1,3022,,,,576,576,576.0,GEGEGB_01865,LNHIMF_01192,BEJGEH_01937,HFCAGB_02143,AJBGEP_01157,ODDLKH_01563,OEKLIE_01214,ALJMDI_00434,PAPNPA_00380,BENMGJ_00493,IKCLMC_00802,PKJKAM_00586,ONMMKP_00981
group_1168,,RpoE-regulated lipoprotein,13,13,1.0,1,3021,,,,576,576,576.0,GEGEGB_00448,LNHIMF_02586,BEJGEH_02475,HFCAGB_02721,AJBGEP_02622,ODDLKH_02957,OEKLIE_03090,ALJMDI_01711,PAPNPA_02045,BENMGJ_01696,IKCLMC_01333,PKJKAM_02819,ONMMKP_04394
nudK,nudK,GDP-mannose pyrophosphatase NudK,13,13,1.0,1,3020,,,,576,576,576.0,GEGEGB_00418,LNHIMF_02613,BEJGEH_02504,HFCAGB_02750,AJBGEP_02653,ODDLKH_02986,OEKLIE_03121,ALJMDI_01684,PAPNPA_02073,BENMGJ_01724,IKCLMC_01305,PKJKAM_02791,ONMMKP_04366
rpoE,rpoE,RNA polymerase sigma factor RpoE,13,13,1.0,1,3019,,,,576,576,576.0,GEGEGB_00292,LNHIMF_02729,BEJGEH_02627,HFCAGB_02872,AJBGEP_02839,ODDLKH_03101,OEKLIE_00473,ALJMDI_01536,PAPNPA_02208,BENMGJ_00199,IKCLMC_00094,PKJKAM_02670,ONMMKP_04247
acpT,acpT,4'-phosphopantetheinyl transferase AcpT,13,13,1.0,1,3013,,,,579,579,579.0,GEGEGB_04165,LNHIMF_03625,BEJGEH_03619,HFCAGB_03823,AJBGEP_03772,ODDLKH_04031,OEKLIE_03955,ALJMDI_02480,PAPNPA_01665,BENMGJ_02940,IKCLMC_02807,PKJKAM_03785,ONMMKP_03263
group_1162,,ECF transporter S component,13,13,1.0,1,3011,,,,579,579,579.0,GEGEGB_03152,LNHIMF_03121,BEJGEH_03089,HFCAGB_03302,AJBGEP_03249,ODDLKH_03509,OEKLIE_04523,ALJMDI_02845,PAPNPA_00181,BENMGJ_02332,IKCLMC_03782,PKJKAM_00315,ONMMKP_03781
orgA,orgA,type III secretion system accessory cytosolic protein OrgA,13,13,1.0,1,3010,,,,579,579,579.0,GEGEGB_02917,LNHIMF_02910,BEJGEH_02862,HFCAGB_03080,AJBGEP_03036,ODDLKH_03296,OEKLIE_01127,ALJMDI_02646,PAPNPA_02969,BENMGJ_02099,IKCLMC_03996,PKJKAM_02509,ONMMKP_04001
lpcA,lpcA,D-sedoheptulose 7-phosphate isomerase,13,13,1.0,1,3009,,,,579,579,579.0,GEGEGB_02679,LNHIMF_00336,BEJGEH_00319,HFCAGB_00328,AJBGEP_00329,ODDLKH_00799,OEKLIE_01825,ALJMDI_04311,PAPNPA_01883,BENMGJ_03908,IKCLMC_02072,PKJKAM_03435,ONMMKP_01851
rsxB,rsxB,electron transport complex subunit RsxB,13,13,1.0,1,3007,,,,579,579,579.0,GEGEGB_01406,LNHIMF_01511,BEJGEH_01627,HFCAGB_01821,AJBGEP_01541,ODDLKH_01941,OEKLIE_01013,ALJMDI_03271,PAPNPA_03798,BENMGJ_03350,IKCLMC_04715,PKJKAM_00185,ONMMKP_00590
nudL,nudL,CoA pyrophosphatase,13,13,1.0,1,3006,,,,579,579,579.0,GEGEGB_01119,LNHIMF_01897,BEJGEH_01239,HFCAGB_01451,AJBGEP_01920,ODDLKH_02317,OEKLIE_01923,ALJMDI_00056,PAPNPA_00219,BENMGJ_03726,IKCLMC_04340,PKJKAM_04352,ONMMKP_00211
flhC,flhC,flagellar transcriptional regulator FlhC,13,13,1.0,1,3005,,,,579,579,579.0,GEGEGB_01019,LNHIMF_02002,BEJGEH_01140,HFCAGB_01290,AJBGEP_02024,ODDLKH_02420,OEKLIE_01063,ALJMDI_00287,PAPNPA_00427,BENMGJ_03832,IKCLMC_04224,PKJKAM_04237,ONMMKP_00103
cbiT,cbiT,decarboxylating cobalt-precorrin-6B (C(15))-methyltransferase,13,13,1.0,1,3004,,,,579,579,579.0,GEGEGB_00898,LNHIMF_02110,BEJGEH_02047,HFCAGB_02289,AJBGEP_02190,ODDLKH_02524,OEKLIE_03655,ALJMDI_01774,PAPNPA_04144,BENMGJ_02388,IKCLMC_01980,PKJKAM_04131,ONMMKP_04816
phsB,phsB,thiosulfate reductase electron transport protein PhsB,13,13,1.0,1,3003,,,,579,579,579.0,GEGEGB_00863,LNHIMF_02145,BEJGEH_02082,HFCAGB_02324,AJBGEP_02225,ODDLKH_02559,OEKLIE_03690,ALJMDI_01809,PAPNPA_04179,BENMGJ_02423,IKCLMC_01944,PKJKAM_04096,ONMMKP_04780
yqiA,yqiA,esterase YqiA,13,13,1.0,1,2999,,,,582,582,582.0,GEGEGB_03264,LNHIMF_03232,BEJGEH_03205,HFCAGB_03412,AJBGEP_03360,ODDLKH_03618,OEKLIE_04413,ALJMDI_02957,PAPNPA_02300,BENMGJ_01902,IKCLMC_03672,PKJKAM_01890,ONMMKP_03655
acpH,acpH,ACP phosphodiesterase,13,13,1.0,1,2998,,,,582,582,582.0,GEGEGB_02594,LNHIMF_00430,BEJGEH_00412,HFCAGB_00426,AJBGEP_00422,ODDLKH_00890,OEKLIE_02755,ALJMDI_04403,PAPNPA_01976,BENMGJ_04062,IKCLMC_02164,PKJKAM_03340,ONMMKP_01755
rsxA,rsxA,electron transport complex subunit RsxA,13,13,1.0,1,2997,,,,582,582,582.0,GEGEGB_01407,LNHIMF_01512,BEJGEH_01626,HFCAGB_01820,AJBGEP_01542,ODDLKH_01942,OEKLIE_01014,ALJMDI_03272,PAPNPA_03799,BENMGJ_03351,IKCLMC_04714,PKJKAM_00184,ONMMKP_00589
sodB,sodB,superoxide dismutase [Fe],13,13,1.0,1,2996,,,,582,582,582.0,GEGEGB_01380,LNHIMF_01484,BEJGEH_01653,HFCAGB_01849,AJBGEP_01514,ODDLKH_01914,OEKLIE_00986,ALJMDI_03244,PAPNPA_03771,BENMGJ_03323,IKCLMC_04742,PKJKAM_00075,ONMMKP_00617
group_1157,,Slp family lipoprotein,13,13,1.0,1,2995,,,,582,582,582.0,GEGEGB_01125,LNHIMF_01891,BEJGEH_01245,HFCAGB_01457,AJBGEP_01914,ODDLKH_02311,OEKLIE_01917,ALJMDI_00062,PAPNPA_00225,BENMGJ_03720,IKCLMC_04346,PKJKAM_04358,ONMMKP_00217
dcd,dcd,dCTP deaminase,13,13,1.0,1,2994,,,,582,582,582.0,GEGEGB_00798,LNHIMF_02268,BEJGEH_02142,HFCAGB_02385,AJBGEP_02285,ODDLKH_02619,OEKLIE_03750,ALJMDI_01870,PAPNPA_04242,BENMGJ_02483,IKCLMC_01880,PKJKAM_04033,ONMMKP_04728
ygfB,ygfB,UPF0149 protein YgfB,13,13,1.0,1,2988,,,,585,585,585.0,GEGEGB_03134,LNHIMF_03106,BEJGEH_03074,HFCAGB_03286,AJBGEP_03234,ODDLKH_03494,OEKLIE_04538,ALJMDI_02830,PAPNPA_00166,BENMGJ_02317,IKCLMC_03797,PKJKAM_00330,ONMMKP_03796
tesA,tesA,multifunctional acyl-CoA thioesterase I/protease I/lysophospholipase L1,13,13,1.0,1,2987,,,,585,585,585.0,GEGEGB_02481,LNHIMF_00533,BEJGEH_00519,HFCAGB_00533,AJBGEP_00528,ODDLKH_00996,OEKLIE_04127,ALJMDI_00632,PAPNPA_02530,BENMGJ_04169,IKCLMC_02271,PKJKAM_03233,ONMMKP_01649
rimJ,rimJ,ribosomal protein S5-alanine N-acetyltransferase,13,13,1.0,1,2986,,,,585,585,585.0,GEGEGB_01855,LNHIMF_01202,BEJGEH_01927,HFCAGB_02133,AJBGEP_01167,ODDLKH_01573,OEKLIE_01224,ALJMDI_00444,PAPNPA_00390,BENMGJ_00503,IKCLMC_00812,PKJKAM_00576,ONMMKP_00971
pth,pth,aminoacyl-tRNA hydrolase,13,13,1.0,1,2985,,,,585,585,585.0,GEGEGB_01165,LNHIMF_01853,BEJGEH_01284,HFCAGB_01495,AJBGEP_01875,ODDLKH_02274,OEKLIE_01878,ALJMDI_03611,PAPNPA_00590,BENMGJ_03683,IKCLMC_04385,PKJKAM_04395,ONMMKP_00254
group_1147,,Yip1 domain-containing protein,13,13,1.0,1,2979,,,,588,588,588.0,GEGEGB_00734,LNHIMF_02318,BEJGEH_02204,HFCAGB_02437,AJBGEP_02336,ODDLKH_02671,OEKLIE_03802,ALJMDI_01931,PAPNPA_04307,BENMGJ_02535,IKCLMC_01821,PKJKAM_03961,ONMMKP_04670
eamB,eamB,cysteine/O-acetylserine transporter,13,13,1.0,1,2978,,,,588,588,588.0,GEGEGB_00287,LNHIMF_02734,BEJGEH_02632,HFCAGB_02877,AJBGEP_02844,ODDLKH_03106,OEKLIE_00478,ALJMDI_01531,PAPNPA_02213,BENMGJ_00194,IKCLMC_00099,PKJKAM_02665,ONMMKP_04242
slyD,slyD,peptidylprolyl isomerase,13,13,1.0,1,2974,,,,591,591,591.0,GEGEGB_04283,LNHIMF_03508,BEJGEH_03485,HFCAGB_03691,AJBGEP_03639,ODDLKH_03901,OEKLIE_00729,ALJMDI_02597,PAPNPA_01535,BENMGJ_02809,IKCLMC_02937,PKJKAM_03907,ONMMKP_03383
mtlR,mtlR,mannitol operon repressor MtlR,13,13,1.0,1,2973,,,,591,591,591.0,GEGEGB_04053,LNHIMF_03730,BEJGEH_03731,HFCAGB_03934,AJBGEP_03882,ODDLKH_04140,OEKLIE_00933,ALJMDI_02371,PAPNPA_01770,BENMGJ_03049,IKCLMC_02697,PKJKAM_03675,ONMMKP_03151
uhpA,uhpA,transcriptional regulator UhpA,13,13,1.0,1,2972,,,,591,591,591.0,GEGEGB_03939,LNHIMF_03842,BEJGEH_03844,HFCAGB_04040,AJBGEP_03989,ODDLKH_04246,OEKLIE_02638,ALJMDI_02261,PAPNPA_01038,BENMGJ_03156,IKCLMC_02601,PKJKAM_03572,ONMMKP_03049
yjaG,yjaG,Uncharacterized protein YjaG,13,13,1.0,1,2971,,,,591,591,591.0,GEGEGB_03648,LNHIMF_04215,BEJGEH_04228,HFCAGB_04426,AJBGEP_04381,ODDLKH_00027,OEKLIE_00384,ALJMDI_00072,PAPNPA_00096,BENMGJ_00175,IKCLMC_00234,PKJKAM_00208,ONMMKP_02620
diaA,diaA,DnaA initiator-associating protein DiaA,13,13,1.0,1,2970,,,,591,591,591.0,GEGEGB_03357,LNHIMF_03316,BEJGEH_03290,HFCAGB_03494,AJBGEP_03442,ODDLKH_03705,OEKLIE_04331,ALJMDI_03044,PAPNPA_02383,BENMGJ_01984,IKCLMC_03585,PKJKAM_01763,ONMMKP_03573
yajL,yajL,protein deglycase YajL,13,13,1.0,1,2968,,,,591,591,591.0,GEGEGB_02563,LNHIMF_00459,BEJGEH_00441,HFCAGB_00457,AJBGEP_00453,ODDLKH_00921,OEKLIE_02786,ALJMDI_04432,PAPNPA_02007,BENMGJ_04093,IKCLMC_02195,PKJKAM_03309,ONMMKP_01724
lptE,lptE,LPS assembly lipoprotein LptE,13,13,1.0,1,2967,,,,591,591,591.0,GEGEGB_02341,LNHIMF_00792,BEJGEH_00657,HFCAGB_00740,AJBGEP_00671,ODDLKH_01140,OEKLIE_04270,ALJMDI_00750,PAPNPA_02675,BENMGJ_04313,IKCLMC_02469,PKJKAM_00377,ONMMKP_01508
cobO,cobO,cob(I)yrinic acid ac-diamide adenosyltransferase,13,13,1.0,1,2966,,,,591,591,591.0,GEGEGB_01726,LNHIMF_01789,BEJGEH_01347,HFCAGB_01559,AJBGEP_01811,ODDLKH_02209,OEKLIE_01476,ALJMDI_03548,PAPNPA_04081,BENMGJ_03620,IKCLMC_04449,PKJKAM_04459,ONMMKP_00318
ribA,ribA,GTP cyclohydrolase-2,13,13,1.0,1,2965,,,,591,591,591.0,GEGEGB_01716,LNHIMF_01779,BEJGEH_01357,HFCAGB_01569,AJBGEP_01802,ODDLKH_02200,OEKLIE_01467,ALJMDI_03539,PAPNPA_04071,BENMGJ_03610,IKCLMC_04458,PKJKAM_04469,ONMMKP_00328
group_1142,,HTH tetR-type domain-containing protein,13,13,1.0,1,2964,,,,591,591,591.0,GEGEGB_01672,LNHIMF_01738,BEJGEH_01394,HFCAGB_01606,AJBGEP_01763,ODDLKH_02163,OEKLIE_01427,ALJMDI_03498,PAPNPA_04032,BENMGJ_03573,IKCLMC_04495,PKJKAM_04507,ONMMKP_00365
hisH,hisH,imidazole glycerol phosphate synthase subunit HisH,13,13,1.0,1,2963,,,,591,591,591.0,GEGEGB_00847,LNHIMF_02218,BEJGEH_02096,HFCAGB_02338,AJBGEP_02239,ODDLKH_02573,OEKLIE_03704,ALJMDI_01823,PAPNPA_04193,BENMGJ_02437,IKCLMC_01929,PKJKAM_04082,ONMMKP_04765
rdgB,rdgB,RdgB/HAM1 family non-canonical purine NTP pyrophosphatase,13,13,1.0,1,2957,,,,594,594,594.0,GEGEGB_03175,LNHIMF_03148,BEJGEH_03117,HFCAGB_03330,AJBGEP_03277,ODDLKH_03537,OEKLIE_04495,ALJMDI_02872,PAPNPA_00146,BENMGJ_02360,IKCLMC_03754,PKJKAM_00287,ONMMKP_03753
group_1137,,non-oxidative hydroxyarylic acid decarboxylases subunit B,13,13,1.0,1,2956,,,,594,594,594.0,GEGEGB_02965,LNHIMF_02958,BEJGEH_02916,HFCAGB_03131,AJBGEP_03087,ODDLKH_03347,OEKLIE_01968,ALJMDI_02694,PAPNPA_03022,BENMGJ_02151,IKCLMC_03945,PKJKAM_02455,ONMMKP_03949
rsmD,rsmD,16S rRNA (guanine(966)-N(2))-methyltransferase,13,13,1.0,1,2953,,,,597,597,597.0,GEGEGB_04176,LNHIMF_03614,BEJGEH_03608,HFCAGB_03812,AJBGEP_03761,ODDLKH_04020,OEKLIE_03944,ALJMDI_02491,PAPNPA_01654,BENMGJ_02929,IKCLMC_02818,PKJKAM_03796,ONMMKP_03274
slmA,slmA,nucleoid occlusion factor SlmA,13,13,1.0,1,2952,,,,597,597,597.0,GEGEGB_04005,LNHIMF_03774,BEJGEH_03778,HFCAGB_03982,AJBGEP_03929,ODDLKH_04187,OEKLIE_00157,ALJMDI_02326,PAPNPA_00979,BENMGJ_03096,IKCLMC_02650,PKJKAM_03628,ONMMKP_03104
yiiQ,yiiQ,YiiQ,13,13,1.0,1,2950,,,,597,597,597.0,GEGEGB_03731,LNHIMF_04136,BEJGEH_04146,HFCAGB_04335,AJBGEP_04294,ODDLKH_04542,OEKLIE_03286,ALJMDI_00995,PAPNPA_01336,BENMGJ_00963,IKCLMC_00728,PKJKAM_01401,ONMMKP_02703
tehB,tehB,tellurite resistance methyltransferase TehB,13,13,1.0,1,2949,,,,597,597,597.0,GEGEGB_01603,LNHIMF_01669,BEJGEH_01468,HFCAGB_01677,AJBGEP_01695,ODDLKH_02095,OEKLIE_02245,ALJMDI_03430,PAPNPA_03959,BENMGJ_03504,IKCLMC_04564,PKJKAM_04576,ONMMKP_00438
hyaD,hyaD,hydrogenase 1 maturation protease,13,13,1.0,1,2948,,,,597,597,597.0,GEGEGB_01158,LNHIMF_01860,BEJGEH_01276,HFCAGB_01488,AJBGEP_01881,ODDLKH_02280,OEKLIE_01884,ALJMDI_03617,PAPNPA_00598,BENMGJ_03689,IKCLMC_04377,PKJKAM_04389,ONMMKP_00248
rnhB,rnhB,ribonuclease HII,13,13,1.0,1,2946,,,,597,597,597.0,GEGEGB_00246,LNHIMF_00240,BEJGEH_00254,HFCAGB_00244,AJBGEP_00244,ODDLKH_00717,OEKLIE_04830,ALJMDI_04266,PAPNPA_03744,BENMGJ_00276,IKCLMC_02966,PKJKAM_00147,ONMMKP_01932
group_1132,caiD,crotonobetainyl-CoA hydratase,13,13,1.0,1,2945,,,,597,597,597.0,GEGEGB_00073,LNHIMF_00071,BEJGEH_00072,HFCAGB_00072,AJBGEP_00073,ODDLKH_00547,OEKLIE_04658,ALJMDI_04094,PAPNPA_03561,BENMGJ_01642,IKCLMC_03139,PKJKAM_02034,ONMMKP_02112
yihX,yihX,glucose-1-phosphatase,13,13,1.0,1,2943,,,,600,600,600.0,GEGEGB_03791,LNHIMF_04078,BEJGEH_04085,HFCAGB_04277,AJBGEP_04236,ODDLKH_04484,OEKLIE_03190,ALJMDI_00937,PAPNPA_01274,BENMGJ_01022,IKCLMC_00670,PKJKAM_01459,ONMMKP_02761
msrQ,msrQ,protein-methionine-sulfoxide reductase heme-binding subunit MsrQ,13,13,1.0,1,2942,,,,600,600,600.0,GEGEGB_03471,LNHIMF_03430,BEJGEH_03407,HFCAGB_03611,AJBGEP_03560,ODDLKH_03821,OEKLIE_01283,ALJMDI_00111,PAPNPA_00496,BENMGJ_00094,IKCLMC_03471,PKJKAM_01648,ONMMKP_03461
group_1130,,metal-dependent hydrolase,13,13,1.0,1,2941,,,,600,600,600.0,GEGEGB_01275,LNHIMF_01371,BEJGEH_01766,HFCAGB_01964,AJBGEP_01399,ODDLKH_01798,OEKLIE_02928,ALJMDI_03129,PAPNPA_01227,BENMGJ_00905,IKCLMC_04855,PKJKAM_00897,ONMMKP_00811
luxR,luxR,LuxR family transcriptional regulator,13,13,1.0,1,2935,,,,603,603,603.0,GEGEGB_04135,LNHIMF_03649,BEJGEH_03644,HFCAGB_03848,AJBGEP_03796,ODDLKH_04055,OEKLIE_03979,ALJMDI_02456,PAPNPA_01689,BENMGJ_02964,IKCLMC_02783,PKJKAM_03761,ONMMKP_03239
group_1124,,Thioredoxin domain-containing protein,13,13,1.0,1,2934,,,,603,603,603.0,GEGEGB_02595,LNHIMF_00429,BEJGEH_00411,HFCAGB_00425,AJBGEP_00421,ODDLKH_00889,OEKLIE_02754,ALJMDI_04402,PAPNPA_01975,BENMGJ_04061,IKCLMC_02163,PKJKAM_03341,ONMMKP_01756
napC,napC,cytochrome c-type protein NapC,13,13,1.0,1,2933,,,,603,603,603.0,GEGEGB_00656,LNHIMF_02390,BEJGEH_02278,HFCAGB_02515,AJBGEP_02424,ODDLKH_02759,OEKLIE_02427,ALJMDI_02001,PAPNPA_04382,BENMGJ_02622,IKCLMC_01745,PKJKAM_03015,ONMMKP_04591
ubiJ,ubiJ,ubiquinone biosynthesis protein UbiJ,13,13,1.0,1,2928,,,,606,606,606.0,GEGEGB_03510,LNHIMF_04019,BEJGEH_04025,HFCAGB_04218,AJBGEP_04177,ODDLKH_04425,OEKLIE_01338,ALJMDI_00878,PAPNPA_00551,BENMGJ_00602,IKCLMC_00469,PKJKAM_01514,ONMMKP_02816
cysC,cysC,Adenylyl-sulfate kinase,13,13,1.0,1,2927,,,,606,606,606.0,GEGEGB_02977,LNHIMF_02970,BEJGEH_02931,HFCAGB_03143,AJBGEP_03099,ODDLKH_03359,OEKLIE_01980,ALJMDI_02706,PAPNPA_03034,BENMGJ_02163,IKCLMC_03933,PKJKAM_02443,ONMMKP_03937
recR,recR,recombination mediator RecR,13,13,1.0,1,2926,,,,606,606,606.0,GEGEGB_02504,LNHIMF_00511,BEJGEH_00498,HFCAGB_00511,AJBGEP_00506,ODDLKH_00974,OEKLIE_04104,ALJMDI_00610,PAPNPA_02509,BENMGJ_04147,IKCLMC_02249,PKJKAM_03255,ONMMKP_01671
group_1121,,TfoX/Sxy family DNA transformation protein,13,13,1.0,1,2925,,,,606,606,606.0,GEGEGB_01958,LNHIMF_01105,BEJGEH_00976,HFCAGB_01120,AJBGEP_01070,ODDLKH_01476,OEKLIE_00412,ALJMDI_00347,PAPNPA_00914,BENMGJ_01295,IKCLMC_00568,PKJKAM_00676,ONMMKP_01068
azoR,azoR,FMN-dependent NADH-azoreductase,13,13,1.0,1,2924,,,,606,606,606.0,GEGEGB_01633,LNHIMF_01704,BEJGEH_01428,HFCAGB_01639,AJBGEP_01731,ODDLKH_02131,OEKLIE_02281,ALJMDI_03465,PAPNPA_03997,BENMGJ_03540,IKCLMC_04528,PKJKAM_04540,ONMMKP_00398
cbiE,cbiE,cobalt-precorrin-7 (C(5))-methyltransferase,13,13,1.0,1,2923,,,,606,606,606.0,GEGEGB_00897,LNHIMF_02111,BEJGEH_02048,HFCAGB_02290,AJBGEP_02191,ODDLKH_02525,OEKLIE_03656,ALJMDI_01775,PAPNPA_04145,BENMGJ_02389,IKCLMC_01979,PKJKAM_04130,ONMMKP_04815
lexA,lexA,transcriptional repressor LexA,13,13,1.0,1,2915,,,,609,609,609.0,GEGEGB_04379,LNHIMF_04264,BEJGEH_04300,HFCAGB_04476,AJBGEP_04449,ODDLKH_00097,OEKLIE_03391,ALJMDI_03684,PAPNPA_02758,BENMGJ_01415,IKCLMC_01045,PKJKAM_01281,ONMMKP_02551
hycB,hycB,formate hydrogenlyase subunit HycB,13,13,1.0,1,2914,,,,609,609,609.0,GEGEGB_02900,LNHIMF_02891,BEJGEH_02843,HFCAGB_03061,AJBGEP_03017,ODDLKH_03277,OEKLIE_01108,ALJMDI_02626,PAPNPA_02950,BENMGJ_02080,IKCLMC_04015,PKJKAM_02528,ONMMKP_04021
group_1112,,HyaD/HybD family hydrogenase maturation endopeptidase,13,13,1.0,1,2912,,,,609,609,609.0,GEGEGB_01537,LNHIMF_01591,BEJGEH_01548,HFCAGB_01741,AJBGEP_01619,ODDLKH_02019,OEKLIE_02169,ALJMDI_03351,PAPNPA_03877,BENMGJ_03426,IKCLMC_04636,PKJKAM_04651,ONMMKP_00514
lolA,lolA,outer membrane lipoprotein chaperone LolA,13,13,1.0,1,2909,,,,612,612,612.0,GEGEGB_02084,LNHIMF_01050,BEJGEH_00919,HFCAGB_01006,AJBGEP_00953,ODDLKH_01418,OEKLIE_00601,ALJMDI_01261,PAPNPA_03427,BENMGJ_04593,IKCLMC_01526,PKJKAM_00970,ONMMKP_01186
emtA,emtA,membrane-bound lytic murein transglycosylase EmtA,13,13,1.0,1,2908,,,,612,612,612.0,GEGEGB_01146,LNHIMF_01870,BEJGEH_01266,HFCAGB_01478,AJBGEP_01891,ODDLKH_02290,OEKLIE_01894,ALJMDI_03627,PAPNPA_00608,BENMGJ_03699,IKCLMC_04367,PKJKAM_04379,ONMMKP_00238
hisIE,hisIE,bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE,13,13,1.0,1,2907,,,,612,612,612.0,GEGEGB_00844,LNHIMF_02221,BEJGEH_02099,HFCAGB_02341,AJBGEP_02242,ODDLKH_02576,OEKLIE_03707,ALJMDI_01826,PAPNPA_04196,BENMGJ_02440,IKCLMC_01926,PKJKAM_04079,ONMMKP_04762
group_1106,,TIGR04211 family SH3 domain-containing protein,13,13,1.0,1,2901,,,,615,615,615.0,GEGEGB_03286,LNHIMF_03256,BEJGEH_03230,HFCAGB_03434,AJBGEP_03382,ODDLKH_03640,OEKLIE_04391,ALJMDI_02979,PAPNPA_02322,BENMGJ_01924,IKCLMC_03650,PKJKAM_01868,ONMMKP_03633
prfH,prfH,peptide chain release factor H,13,13,1.0,1,2900,,,,615,615,615.0,GEGEGB_02674,LNHIMF_00341,BEJGEH_00324,HFCAGB_00333,AJBGEP_00335,ODDLKH_00804,OEKLIE_01831,ALJMDI_04316,PAPNPA_01888,BENMGJ_03913,IKCLMC_02077,PKJKAM_03430,ONMMKP_01846
cyoC,cyoC,cytochrome o ubiquinol oxidase subunit III,13,13,1.0,1,2899,,,,615,615,615.0,GEGEGB_02552,LNHIMF_00465,BEJGEH_00449,HFCAGB_00465,AJBGEP_00461,ODDLKH_00929,OEKLIE_02794,ALJMDI_04438,PAPNPA_02015,BENMGJ_04101,IKCLMC_02203,PKJKAM_03301,ONMMKP_01716
plsY,plsY,glycerol-3-phosphate 1-O-acyltransferase PlsY,13,13,1.0,1,2895,,,,618,618,618.0,GEGEGB_03290,LNHIMF_03260,BEJGEH_03234,HFCAGB_03438,AJBGEP_03386,ODDLKH_03644,OEKLIE_04387,ALJMDI_02983,PAPNPA_02326,BENMGJ_01928,IKCLMC_03646,PKJKAM_01864,ONMMKP_03629
group_1103,osmY,molecular chaperone OsmY,13,13,1.0,1,2894,,,,618,618,618.0,GEGEGB_04862,LNHIMF_04628,BEJGEH_04663,HFCAGB_04800,AJBGEP_04778,ODDLKH_00437,OEKLIE_04547,ALJMDI_03985,PAPNPA_03452,BENMGJ_00767,IKCLMC_03248,PKJKAM_02145,ONMMKP_02220
yicG,yicG,UPF0126 inner membrane protein YicG,13,13,1.0,1,2893,,,,618,618,618.0,GEGEGB_03999,LNHIMF_03790,BEJGEH_03784,HFCAGB_03988,AJBGEP_03935,ODDLKH_04193,OEKLIE_00163,ALJMDI_02320,PAPNPA_00985,BENMGJ_03102,IKCLMC_02644,PKJKAM_03622,ONMMKP_03098
group_1102,,Helix-turn-helix transcriptional regulator,13,13,1.0,1,2892,,,,618,618,618.0,GEGEGB_03978,LNHIMF_03804,BEJGEH_03809,HFCAGB_04009,AJBGEP_03954,ODDLKH_04212,OEKLIE_02603,ALJMDI_02301,PAPNPA_01000,BENMGJ_03121,IKCLMC_02630,PKJKAM_03608,ONMMKP_03084
ttdB,ttdB,L(+)-tartrate dehydratase subunit beta,13,13,1.0,1,2891,,,,618,618,618.0,GEGEGB_03447,LNHIMF_03406,BEJGEH_03383,HFCAGB_03587,AJBGEP_03536,ODDLKH_03797,OEKLIE_01259,ALJMDI_00135,PAPNPA_00472,BENMGJ_00240,IKCLMC_03495,PKJKAM_01672,ONMMKP_03485
tdk,tdk,thymidine kinase,13,13,1.0,1,2889,,,,618,618,618.0,GEGEGB_01759,LNHIMF_01821,BEJGEH_01316,HFCAGB_01527,AJBGEP_01843,ODDLKH_02241,OEKLIE_00680,ALJMDI_03580,PAPNPA_04113,BENMGJ_03652,IKCLMC_04417,PKJKAM_04427,ONMMKP_00286
sodA,sodA,superoxide dismutase [Mn],13,13,1.0,1,2886,,,,621,621,621.0,GEGEGB_03758,LNHIMF_04110,BEJGEH_04120,HFCAGB_04309,AJBGEP_04268,ODDLKH_04516,OEKLIE_03222,ALJMDI_00969,PAPNPA_01309,BENMGJ_00990,IKCLMC_00702,PKJKAM_01427,ONMMKP_02729
